,file_date,phu_name,phu_num,active_cases,resolved_cases,deaths,Reporting_PHU_ID,confirmed
5329,2020-09-04,SIMCOE MUSKOKA DISTRICT,2260.0,15,674,35,2260.0,4.0
5330,2020-09-04,SUDBURY AND DISTRICT,2261.0,1,91,2,0.0,0.0
5331,2020-09-04,THUNDER BAY DISTRICT,2262.0,0,102,1,0.0,0.0
5332,2020-09-04,TIMISKAMING,2263.0,0,19,0,0.0,0.0
5333,2020-09-04,TORONTO,3895.0,353,13408,1152,3895.0,42.0
5334,2020-09-04,WATERLOO REGION,2265.0,22,1323,120,2265.0,2.0
5335,2020-09-04,WELLINGTON-DUFFERIN-GUELPH,2266.0,13,517,36,0.0,0.0
5336,2020-09-04,WINDSOR-ESSEX COUNTY,2268.0,78,2382,73,2268.0,5.0
5337,2020-09-04,YORK REGION,2270.0,94,3130,252,2270.0,17.0
5338,2020-09-05,ALGOMA DISTRICT,2226.0,1,28,0,0.0,0.0
5339,2020-09-05,BRANT COUNTY,2227.0,4,167,6,0.0,0.0
5340,2020-09-05,CHATHAM-KENT,2240.0,4,358,2,0.0,0.0
5341,2020-09-05,CITY OF HAMILTON,2237.0,35,916,45,2237.0,4.0
5342,2020-09-05,CITY OF OTTAWA,2251.0,198,2587,267,2251.0,17.0
5343,2020-09-05,DURHAM REGION,2230.0,34,1701,181,2230.0,1.0
5344,2020-09-05,EASTERN ONTARIO,2258.0,8,182,12,0.0,0.0
5345,2020-09-05,GREY BRUCE,2233.0,2,118,0,0.0,0.0
5346,2020-09-05,HALDIMAND-NORFOLK,2234.0,4,427,37,0.0,0.0
5347,2020-09-05,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,6,204,20,0.0,0.0
5348,2020-09-05,HALTON REGION,2236.0,20,851,25,2236.0,4.0
5349,2020-09-05,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,1,45,5,2238.0,1.0
5350,2020-09-05,HURON PERTH,5183.0,0,116,5,0.0,0.0
5351,2020-09-05,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,1,111,0,0.0,0.0
5352,2020-09-05,LAMBTON COUNTY,2242.0,2,313,25,2242.0,1.0
5353,2020-09-05,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,4,308,52,0.0,0.0
5354,2020-09-05,MIDDLESEX-LONDON,2244.0,6,672,57,2244.0,1.0
5355,2020-09-05,NIAGARA REGION,2246.0,11,865,64,2246.0,3.0
5356,2020-09-05,NORTH BAY PARRY SOUND DISTRICT,2247.0,0,34,1,0.0,0.0
5357,2020-09-05,NORTHWESTERN,2249.0,0,46,0,0.0,0.0
5358,2020-09-05,OXFORD ELGIN-ST.THOMAS,4913.0,4,244,5,0.0,0.0
5359,2020-09-05,PEEL REGION,2253.0,390,6672,319,2253.0,47.0
5360,2020-09-05,PETERBOROUGH COUNTY-CITY,2255.0,2,101,2,0.0,0.0
5361,2020-09-05,PORCUPINE,2256.0,1,64,9,0.0,0.0
5362,2020-09-05,RENFREW COUNTY AND DISTRICT,2257.0,2,30,1,2257.0,1.0
5363,2020-09-05,SIMCOE MUSKOKA DISTRICT,2260.0,18,675,35,2260.0,4.0
5364,2020-09-05,SUDBURY AND DISTRICT,2261.0,0,92,2,0.0,0.0
5365,2020-09-05,THUNDER BAY DISTRICT,2262.0,0,102,1,0.0,0.0
5366,2020-09-05,TIMISKAMING,2263.0,0,19,0,0.0,0.0
5367,2020-09-05,TORONTO,3895.0,374,13429,1152,3895.0,37.0
5368,2020-09-05,WATERLOO REGION,2265.0,22,1324,120,2265.0,2.0
5369,2020-09-05,WELLINGTON-DUFFERIN-GUELPH,2266.0,14,517,36,2266.0,2.0
5370,2020-09-05,WINDSOR-ESSEX COUNTY,2268.0,72,2391,73,2268.0,3.0
5371,2020-09-05,YORK REGION,2270.0,105,3138,252,2270.0,19.0
5372,2020-09-06,ALGOMA DISTRICT,2226.0,0,29,0,0.0,0.0
5373,2020-09-06,BRANT COUNTY,2227.0,3,168,6,2227.0,1.0
5374,2020-09-06,CHATHAM-KENT,2240.0,3,358,2,2240.0,1.0
5375,2020-09-06,CITY OF HAMILTON,2237.0,36,919,45,2237.0,2.0
5376,2020-09-06,CITY OF OTTAWA,2251.0,202,2604,267,2251.0,27.0
5377,2020-09-06,DURHAM REGION,2230.0,36,1703,181,2230.0,3.0
5378,2020-09-06,EASTERN ONTARIO,2258.0,9,182,12,2258.0,2.0
5379,2020-09-06,GREY BRUCE,2233.0,2,117,0,0.0,0.0
5380,2020-09-06,HALDIMAND-NORFOLK,2234.0,4,427,37,0.0,0.0
5381,2020-09-06,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,5,204,21,0.0,0.0
5382,2020-09-06,HALTON REGION,2236.0,24,852,25,2236.0,7.0
5383,2020-09-06,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,1,45,5,0.0,0.0
5384,2020-09-06,HURON PERTH,5183.0,0,116,5,0.0,0.0
5385,2020-09-06,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,1,111,0,0.0,0.0
5386,2020-09-06,LAMBTON COUNTY,2242.0,3,313,25,0.0,0.0
5387,2020-09-06,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,4,308,52,0.0,0.0
5388,2020-09-06,MIDDLESEX-LONDON,2244.0,5,673,57,2244.0,1.0
5389,2020-09-06,NIAGARA REGION,2246.0,12,867,64,2246.0,2.0
5390,2020-09-06,NORTH BAY PARRY SOUND DISTRICT,2247.0,0,34,1,0.0,0.0
5391,2020-09-06,NORTHWESTERN,2249.0,0,46,0,0.0,0.0
5392,2020-09-06,OXFORD ELGIN-ST.THOMAS,4913.0,3,245,5,0.0,0.0
5393,2020-09-06,PEEL REGION,2253.0,408,6698,319,2253.0,70.0
5394,2020-09-06,PETERBOROUGH COUNTY-CITY,2255.0,1,102,2,0.0,0.0
5395,2020-09-06,PORCUPINE,2256.0,1,64,9,0.0,0.0
5396,2020-09-06,RENFREW COUNTY AND DISTRICT,2257.0,2,30,1,0.0,0.0
5397,2020-09-06,SIMCOE MUSKOKA DISTRICT,2260.0,24,675,35,2260.0,3.0
5398,2020-09-06,SUDBURY AND DISTRICT,2261.0,0,92,2,0.0,0.0
5399,2020-09-06,THUNDER BAY DISTRICT,2262.0,0,102,1,0.0,0.0
5400,2020-09-06,TIMISKAMING,2263.0,0,19,0,0.0,0.0
5401,2020-09-06,TORONTO,3895.0,389,13462,1153,3895.0,55.0
5402,2020-09-06,WATERLOO REGION,2265.0,22,1325,120,2265.0,3.0
5403,2020-09-06,WELLINGTON-DUFFERIN-GUELPH,2266.0,13,520,36,0.0,0.0
5404,2020-09-06,WINDSOR-ESSEX COUNTY,2268.0,66,2400,73,2268.0,1.0
5405,2020-09-06,YORK REGION,2270.0,111,3148,252,2270.0,15.0
5406,2020-09-07,ALGOMA DISTRICT,2226.0,0,29,0,0.0,0.0
5407,2020-09-07,BRANT COUNTY,2227.0,4,168,6,0.0,0.0
5408,2020-09-07,CHATHAM-KENT,2240.0,3,358,2,0.0,0.0
5409,2020-09-07,CITY OF HAMILTON,2237.0,41,919,45,2237.0,3.0
5410,2020-09-07,CITY OF OTTAWA,2251.0,209,2622,267,2251.0,29.0
5411,2020-09-07,DURHAM REGION,2230.0,35,1706,181,2230.0,4.0
5412,2020-09-07,EASTERN ONTARIO,2258.0,9,182,12,2258.0,1.0
5413,2020-09-07,GREY BRUCE,2233.0,2,117,0,0.0,0.0
5414,2020-09-07,HALDIMAND-NORFOLK,2234.0,4,427,37,0.0,0.0
5415,2020-09-07,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,5,203,21,0.0,0.0
5416,2020-09-07,HALTON REGION,2236.0,28,853,25,2236.0,6.0
5417,2020-09-07,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,3,45,5,0.0,0.0
5418,2020-09-07,HURON PERTH,5183.0,0,116,5,0.0,0.0
5419,2020-09-07,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,1,111,0,0.0,0.0
5420,2020-09-07,LAMBTON COUNTY,2242.0,2,314,25,0.0,0.0
5421,2020-09-07,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,4,310,52,2243.0,1.0
5422,2020-09-07,MIDDLESEX-LONDON,2244.0,5,674,57,2244.0,2.0
5423,2020-09-07,NIAGARA REGION,2246.0,15,867,64,0.0,0.0
5424,2020-09-07,NORTH BAY PARRY SOUND DISTRICT,2247.0,0,34,1,0.0,0.0
5425,2020-09-07,NORTHWESTERN,2249.0,0,46,0,0.0,0.0
5426,2020-09-07,OXFORD ELGIN-ST.THOMAS,4913.0,3,245,5,0.0,0.0
5427,2020-09-07,PEEL REGION,2253.0,435,6728,319,2253.0,38.0
5428,2020-09-07,PETERBOROUGH COUNTY-CITY,2255.0,1,102,2,2255.0,1.0
5429,2020-09-07,PORCUPINE,2256.0,1,64,9,0.0,0.0
5430,2020-09-07,RENFREW COUNTY AND DISTRICT,2257.0,3,31,1,0.0,0.0
5431,2020-09-07,SIMCOE MUSKOKA DISTRICT,2260.0,22,679,35,2260.0,3.0
5432,2020-09-07,SUDBURY AND DISTRICT,2261.0,0,92,2,0.0,0.0
5433,2020-09-07,THUNDER BAY DISTRICT,2262.0,0,102,1,0.0,0.0
5434,2020-09-07,TIMISKAMING,2263.0,0,19,0,0.0,0.0
5435,2020-09-07,TORONTO,3895.0,413,13498,1153,3895.0,54.0
5436,2020-09-07,WATERLOO REGION,2265.0,23,1328,120,2265.0,4.0
5437,2020-09-07,WELLINGTON-DUFFERIN-GUELPH,2266.0,7,526,36,2266.0,3.0
5438,2020-09-07,WINDSOR-ESSEX COUNTY,2268.0,65,2404,73,2268.0,5.0
5439,2020-09-07,YORK REGION,2270.0,118,3158,252,2270.0,20.0
5440,2020-09-08,ALGOMA DISTRICT,2226.0,0,29,0,0.0,0.0
5441,2020-09-08,BRANT COUNTY,2227.0,4,168,6,0.0,0.0
5442,2020-09-08,CHATHAM-KENT,2240.0,3,358,2,0.0,0.0
5443,2020-09-08,CITY OF HAMILTON,2237.0,46,919,45,2237.0,5.0
5444,2020-09-08,CITY OF OTTAWA,2251.0,228,2640,267,2251.0,24.0
5445,2020-09-08,DURHAM REGION,2230.0,35,1711,181,2230.0,12.0
5446,2020-09-08,EASTERN ONTARIO,2258.0,10,183,12,0.0,0.0
5447,2020-09-08,GREY BRUCE,2233.0,2,117,0,0.0,0.0
5448,2020-09-08,HALDIMAND-NORFOLK,2234.0,4,427,37,0.0,0.0
5449,2020-09-08,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,4,204,21,0.0,0.0
5450,2020-09-08,HALTON REGION,2236.0,29,856,25,2236.0,7.0
5451,2020-09-08,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,2,46,5,0.0,0.0
5452,2020-09-08,HURON PERTH,5183.0,0,116,5,0.0,0.0
5453,2020-09-08,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,0,112,0,0.0,0.0
5454,2020-09-08,LAMBTON COUNTY,2242.0,2,314,25,0.0,0.0
5455,2020-09-08,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,5,310,52,0.0,0.0
5456,2020-09-08,MIDDLESEX-LONDON,2244.0,8,674,57,2244.0,2.0
5457,2020-09-08,NIAGARA REGION,2246.0,15,868,64,2246.0,3.0
5458,2020-09-08,NORTH BAY PARRY SOUND DISTRICT,2247.0,0,34,1,2247.0,1.0
5459,2020-09-08,NORTHWESTERN,2249.0,0,46,0,0.0,0.0
5460,2020-09-08,OXFORD ELGIN-ST.THOMAS,4913.0,0,248,5,0.0,0.0
5461,2020-09-08,PEEL REGION,2253.0,453,6752,319,2253.0,33.0
5462,2020-09-08,PETERBOROUGH COUNTY-CITY,2255.0,1,103,2,0.0,0.0
5463,2020-09-08,PORCUPINE,2256.0,1,64,9,0.0,0.0
5464,2020-09-08,RENFREW COUNTY AND DISTRICT,2257.0,2,32,1,0.0,0.0
5465,2020-09-08,SIMCOE MUSKOKA DISTRICT,2260.0,23,681,35,2260.0,6.0
5466,2020-09-08,SUDBURY AND DISTRICT,2261.0,0,92,2,0.0,0.0
5467,2020-09-08,THUNDER BAY DISTRICT,2262.0,0,102,1,0.0,0.0
5468,2020-09-08,TIMISKAMING,2263.0,0,19,0,0.0,0.0
5469,2020-09-08,TORONTO,3895.0,423,13536,1153,3895.0,53.0
5470,2020-09-08,WATERLOO REGION,2265.0,28,1329,120,2265.0,4.0
5471,2020-09-08,WELLINGTON-DUFFERIN-GUELPH,2266.0,9,527,36,2266.0,2.0
5472,2020-09-08,WINDSOR-ESSEX COUNTY,2268.0,64,2410,73,2268.0,6.0
5473,2020-09-08,YORK REGION,2270.0,126,3169,252,2270.0,23.0
5474,2020-09-09,ALGOMA DISTRICT,2226.0,0,29,0,0.0,0.0
5475,2020-09-09,BRANT COUNTY,2227.0,2,169,6,0.0,0.0
5476,2020-09-09,CHATHAM-KENT,2240.0,1,361,2,0.0,0.0
5477,2020-09-09,CITY OF HAMILTON,2237.0,47,922,45,2237.0,2.0
5478,2020-09-09,CITY OF OTTAWA,2251.0,225,2659,267,2251.0,15.0
5479,2020-09-09,DURHAM REGION,2230.0,37,1713,181,2230.0,10.0
5480,2020-09-09,EASTERN ONTARIO,2258.0,9,184,12,2258.0,2.0
5481,2020-09-09,GREY BRUCE,2233.0,2,117,0,0.0,0.0
5482,2020-09-09,HALDIMAND-NORFOLK,2234.0,4,427,37,0.0,0.0
5483,2020-09-09,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,4,204,21,0.0,0.0
5484,2020-09-09,HALTON REGION,2236.0,31,861,25,2236.0,4.0
5485,2020-09-09,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,2,46,5,0.0,0.0
5486,2020-09-09,HURON PERTH,5183.0,0,116,5,5183.0,3.0
5487,2020-09-09,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,0,112,0,2241.0,1.0
5488,2020-09-09,LAMBTON COUNTY,2242.0,2,314,25,2242.0,1.0
5489,2020-09-09,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,2,311,52,0.0,0.0
5490,2020-09-09,MIDDLESEX-LONDON,2244.0,8,676,57,2244.0,1.0
5491,2020-09-09,NIAGARA REGION,2246.0,14,870,64,2246.0,3.0
5492,2020-09-09,NORTH BAY PARRY SOUND DISTRICT,2247.0,0,34,1,0.0,0.0
5493,2020-09-09,NORTHWESTERN,2249.0,0,46,0,0.0,0.0
5494,2020-09-09,OXFORD ELGIN-ST.THOMAS,4913.0,0,248,5,0.0,0.0
5495,2020-09-09,PEEL REGION,2253.0,451,6795,319,2253.0,28.0
5496,2020-09-09,PETERBOROUGH COUNTY-CITY,2255.0,1,103,2,0.0,0.0
5497,2020-09-09,PORCUPINE,2256.0,1,64,9,0.0,0.0
5498,2020-09-09,RENFREW COUNTY AND DISTRICT,2257.0,2,32,1,2257.0,1.0
5499,2020-09-09,SIMCOE MUSKOKA DISTRICT,2260.0,28,681,35,2260.0,7.0
5500,2020-09-09,SUDBURY AND DISTRICT,2261.0,0,92,2,0.0,0.0
5501,2020-09-09,THUNDER BAY DISTRICT,2262.0,0,102,1,0.0,0.0
5502,2020-09-09,TIMISKAMING,2263.0,0,19,0,0.0,0.0
5503,2020-09-09,TORONTO,3895.0,439,13570,1153,3895.0,75.0
5504,2020-09-09,WATERLOO REGION,2265.0,31,1332,120,2265.0,19.0
5505,2020-09-09,WELLINGTON-DUFFERIN-GUELPH,2266.0,8,528,36,2266.0,2.0
5506,2020-09-09,WINDSOR-ESSEX COUNTY,2268.0,59,2417,73,2268.0,5.0
5507,2020-09-09,YORK REGION,2270.0,130,3178,252,2270.0,15.0
5508,2020-09-10,ALGOMA DISTRICT,2226.0,0,29,0,0.0,0.0
5509,2020-09-10,BRANT COUNTY,2227.0,2,169,6,0.0,0.0
5510,2020-09-10,CHATHAM-KENT,2240.0,1,361,2,0.0,0.0
5511,2020-09-10,CITY OF HAMILTON,2237.0,43,928,45,2237.0,4.0
5512,2020-09-10,CITY OF OTTAWA,2251.0,223,2673,267,2251.0,33.0
5513,2020-09-10,DURHAM REGION,2230.0,45,1718,181,2230.0,6.0
5514,2020-09-10,EASTERN ONTARIO,2258.0,11,184,12,0.0,0.0
5515,2020-09-10,GREY BRUCE,2233.0,2,119,0,0.0,0.0
5516,2020-09-10,HALDIMAND-NORFOLK,2234.0,3,428,37,2234.0,2.0
5517,2020-09-10,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,4,204,21,0.0,0.0
5518,2020-09-10,HALTON REGION,2236.0,32,864,25,2236.0,4.0
5519,2020-09-10,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,2,46,5,0.0,0.0
5520,2020-09-10,HURON PERTH,5183.0,3,115,5,5183.0,1.0
5521,2020-09-10,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,1,112,0,2241.0,2.0
5522,2020-09-10,LAMBTON COUNTY,2242.0,3,314,25,0.0,0.0
5523,2020-09-10,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,1,312,52,0.0,0.0
5524,2020-09-10,MIDDLESEX-LONDON,2244.0,11,676,57,2244.0,1.0
5525,2020-09-10,NIAGARA REGION,2246.0,13,873,64,2246.0,2.0
5526,2020-09-10,NORTH BAY PARRY SOUND DISTRICT,2247.0,0,35,1,0.0,0.0
5527,2020-09-10,NORTHWESTERN,2249.0,0,46,0,0.0,0.0
5528,2020-09-10,OXFORD ELGIN-ST.THOMAS,4913.0,0,248,5,4913.0,1.0
5529,2020-09-10,PEEL REGION,2253.0,446,6822,319,2253.0,47.0
5530,2020-09-10,PETERBOROUGH COUNTY-CITY,2255.0,1,103,2,0.0,0.0
5531,2020-09-10,PORCUPINE,2256.0,1,64,9,2256.0,1.0
5532,2020-09-10,RENFREW COUNTY AND DISTRICT,2257.0,3,32,1,2257.0,1.0
5533,2020-09-10,SIMCOE MUSKOKA DISTRICT,2260.0,31,682,35,2260.0,6.0
5534,2020-09-10,SUDBURY AND DISTRICT,2261.0,0,92,2,0.0,0.0
5535,2020-09-10,THUNDER BAY DISTRICT,2262.0,0,102,1,0.0,0.0
5536,2020-09-10,TIMISKAMING,2263.0,0,19,0,0.0,0.0
5537,2020-09-10,TORONTO,3895.0,443,13621,1153,3895.0,65.0
5538,2020-09-10,WATERLOO REGION,2265.0,30,1340,120,2265.0,5.0
5539,2020-09-10,WELLINGTON-DUFFERIN-GUELPH,2266.0,11,528,36,2266.0,4.0
5540,2020-09-10,WINDSOR-ESSEX COUNTY,2268.0,52,2428,74,2268.0,5.0
5541,2020-09-10,YORK REGION,2270.0,149,3187,252,2270.0,13.0
5542,2020-09-11,ALGOMA DISTRICT,2226.0,0,29,0,0.0,0.0
5543,2020-09-11,BRANT COUNTY,2227.0,2,169,6,2227.0,1.0
5544,2020-09-11,CHATHAM-KENT,2240.0,1,361,2,2240.0,1.0
5545,2020-09-11,CITY OF HAMILTON,2237.0,46,931,45,2237.0,1.0
5546,2020-09-11,CITY OF OTTAWA,2251.0,248,2685,267,2251.0,60.0
5547,2020-09-11,DURHAM REGION,2230.0,49,1723,181,2230.0,8.0
5548,2020-09-11,EASTERN ONTARIO,2258.0,9,187,12,2258.0,3.0
5549,2020-09-11,GREY BRUCE,2233.0,2,119,0,0.0,0.0
5550,2020-09-11,HALDIMAND-NORFOLK,2234.0,0,431,37,0.0,0.0
5551,2020-09-11,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,3,205,21,2235.0,1.0
5552,2020-09-11,HALTON REGION,2236.0,37,865,25,2236.0,10.0
5553,2020-09-11,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,2,46,5,0.0,0.0
5554,2020-09-11,HURON PERTH,5183.0,2,117,5,5183.0,1.0
5555,2020-09-11,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,2,112,0,0.0,0.0
5556,2020-09-11,LAMBTON COUNTY,2242.0,3,314,25,0.0,0.0
5557,2020-09-11,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,1,312,52,2243.0,1.0
5558,2020-09-11,MIDDLESEX-LONDON,2244.0,10,676,57,2244.0,2.0
5559,2020-09-11,NIAGARA REGION,2246.0,16,874,64,2246.0,1.0
5560,2020-09-11,NORTH BAY PARRY SOUND DISTRICT,2247.0,0,35,1,0.0,0.0
5561,2020-09-11,NORTHWESTERN,2249.0,0,46,0,0.0,0.0
5562,2020-09-11,OXFORD ELGIN-ST.THOMAS,4913.0,0,249,5,4913.0,1.0
5563,2020-09-11,PEEL REGION,2253.0,458,6848,319,2253.0,55.0
5564,2020-09-11,PETERBOROUGH COUNTY-CITY,2255.0,1,103,2,0.0,0.0
5565,2020-09-11,PORCUPINE,2256.0,1,64,9,2256.0,1.0
5566,2020-09-11,RENFREW COUNTY AND DISTRICT,2257.0,3,32,1,2257.0,1.0
5567,2020-09-11,SIMCOE MUSKOKA DISTRICT,2260.0,35,681,35,2260.0,8.0
5568,2020-09-11,SUDBURY AND DISTRICT,2261.0,0,92,2,0.0,0.0
5569,2020-09-11,THUNDER BAY DISTRICT,2262.0,0,102,1,0.0,0.0
5570,2020-09-11,TIMISKAMING,2263.0,0,19,0,0.0,0.0
5571,2020-09-11,TORONTO,3895.0,475,13661,1152,3895.0,76.0
5572,2020-09-11,WATERLOO REGION,2265.0,40,1345,120,2265.0,6.0
5573,2020-09-11,WELLINGTON-DUFFERIN-GUELPH,2266.0,9,532,36,2266.0,1.0
5574,2020-09-11,WINDSOR-ESSEX COUNTY,2268.0,48,2437,74,2268.0,13.0
5575,2020-09-11,YORK REGION,2270.0,154,3196,252,2270.0,13.0
5576,2020-09-12,ALGOMA DISTRICT,2226.0,0,29,0,0.0,0.0
5577,2020-09-12,BRANT COUNTY,2227.0,2,169,6,0.0,0.0
5578,2020-09-12,CHATHAM-KENT,2240.0,2,361,2,2240.0,1.0
5579,2020-09-12,CITY OF HAMILTON,2237.0,46,933,45,2237.0,2.0
5580,2020-09-12,CITY OF OTTAWA,2251.0,261,2699,267,2251.0,47.0
5581,2020-09-12,DURHAM REGION,2230.0,54,1728,181,2230.0,10.0
5582,2020-09-12,EASTERN ONTARIO,2258.0,9,188,12,0.0,0.0
5583,2020-09-12,GREY BRUCE,2233.0,1,120,0,2233.0,1.0
5584,2020-09-12,HALDIMAND-NORFOLK,2234.0,2,431,37,2234.0,3.0
5585,2020-09-12,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,1,207,21,0.0,0.0
5586,2020-09-12,HALTON REGION,2236.0,39,866,25,2236.0,5.0
5587,2020-09-12,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,2,46,5,0.0,0.0
5588,2020-09-12,HURON PERTH,5183.0,1,118,5,0.0,0.0
5589,2020-09-12,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,3,112,0,0.0,0.0
5590,2020-09-12,LAMBTON COUNTY,2242.0,3,314,25,2242.0,1.0
5591,2020-09-12,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,1,312,52,0.0,0.0
5592,2020-09-12,MIDDLESEX-LONDON,2244.0,9,679,57,2244.0,6.0
5593,2020-09-12,NIAGARA REGION,2246.0,16,876,64,2246.0,7.0
5594,2020-09-12,NORTH BAY PARRY SOUND DISTRICT,2247.0,0,35,1,2247.0,1.0
5595,2020-09-12,NORTHWESTERN,2249.0,0,46,0,0.0,0.0
5596,2020-09-12,OXFORD ELGIN-ST.THOMAS,4913.0,2,249,5,4913.0,2.0
5597,2020-09-12,PEEL REGION,2253.0,488,6880,319,2253.0,65.0
5598,2020-09-12,PETERBOROUGH COUNTY-CITY,2255.0,1,103,2,0.0,0.0
5599,2020-09-12,PORCUPINE,2256.0,2,64,9,0.0,0.0
5600,2020-09-12,RENFREW COUNTY AND DISTRICT,2257.0,4,32,1,2257.0,2.0
5601,2020-09-12,SIMCOE MUSKOKA DISTRICT,2260.0,44,683,35,2260.0,1.0
5602,2020-09-12,SUDBURY AND DISTRICT,2261.0,0,92,2,2261.0,2.0
5603,2020-09-12,THUNDER BAY DISTRICT,2262.0,0,102,1,0.0,0.0
5604,2020-09-12,TIMISKAMING,2263.0,0,19,0,0.0,0.0
5605,2020-09-12,TORONTO,3895.0,515,13697,1153,3895.0,103.0
5606,2020-09-12,WATERLOO REGION,2265.0,44,1346,120,2265.0,8.0
5607,2020-09-12,WELLINGTON-DUFFERIN-GUELPH,2266.0,12,532,36,2266.0,5.0
5608,2020-09-12,WINDSOR-ESSEX COUNTY,2268.0,49,2443,74,2268.0,8.0
5609,2020-09-12,YORK REGION,2270.0,156,3206,252,2270.0,16.0
5610,2020-09-13,ALGOMA DISTRICT,2226.0,0,29,0,0.0,0.0
5611,2020-09-13,BRANT COUNTY,2227.0,3,169,6,0.0,0.0
5612,2020-09-13,CHATHAM-KENT,2240.0,2,361,2,0.0,0.0
5613,2020-09-13,CITY OF HAMILTON,2237.0,42,937,45,2237.0,2.0
5614,2020-09-13,CITY OF OTTAWA,2251.0,280,2727,267,2251.0,31.0
5615,2020-09-13,DURHAM REGION,2230.0,57,1730,181,2230.0,9.0
5616,2020-09-13,EASTERN ONTARIO,2258.0,10,188,12,2258.0,3.0
5617,2020-09-13,GREY BRUCE,2233.0,1,120,0,0.0,0.0
5618,2020-09-13,HALDIMAND-NORFOLK,2234.0,2,431,37,0.0,0.0
5619,2020-09-13,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,2,207,21,2235.0,1.0
5620,2020-09-13,HALTON REGION,2236.0,46,867,25,2236.0,5.0
5621,2020-09-13,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,1,47,5,0.0,0.0
5622,2020-09-13,HURON PERTH,5183.0,1,118,5,0.0,0.0
5623,2020-09-13,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,5,112,0,0.0,0.0
5624,2020-09-13,LAMBTON COUNTY,2242.0,3,314,25,0.0,0.0
5625,2020-09-13,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,2,312,52,2243.0,1.0
5626,2020-09-13,MIDDLESEX-LONDON,2244.0,9,679,57,2244.0,6.0
5627,2020-09-13,NIAGARA REGION,2246.0,19,877,64,2246.0,5.0
5628,2020-09-13,NORTH BAY PARRY SOUND DISTRICT,2247.0,0,35,1,0.0,0.0
5629,2020-09-13,NORTHWESTERN,2249.0,0,46,0,0.0,0.0
5630,2020-09-13,OXFORD ELGIN-ST.THOMAS,4913.0,2,249,5,4913.0,1.0
5631,2020-09-13,PEEL REGION,2253.0,486,6917,319,2253.0,42.0
5632,2020-09-13,PETERBOROUGH COUNTY-CITY,2255.0,1,103,2,0.0,0.0
5633,2020-09-13,PORCUPINE,2256.0,3,64,9,0.0,0.0
5634,2020-09-13,RENFREW COUNTY AND DISTRICT,2257.0,5,32,1,2257.0,1.0
5635,2020-09-13,SIMCOE MUSKOKA DISTRICT,2260.0,44,684,35,2260.0,6.0
5636,2020-09-13,SUDBURY AND DISTRICT,2261.0,2,92,2,0.0,0.0
5637,2020-09-13,THUNDER BAY DISTRICT,2262.0,0,102,1,0.0,0.0
5638,2020-09-13,TIMISKAMING,2263.0,0,19,0,0.0,0.0
5639,2020-09-13,TORONTO,3895.0,545,13729,1154,3895.0,69.0
5640,2020-09-13,WATERLOO REGION,2265.0,49,1348,120,2265.0,8.0
5641,2020-09-13,WELLINGTON-DUFFERIN-GUELPH,2266.0,11,533,36,2266.0,1.0
5642,2020-09-13,WINDSOR-ESSEX COUNTY,2268.0,59,2446,74,2268.0,3.0
5643,2020-09-13,YORK REGION,2270.0,156,3217,252,2270.0,21.0
5644,2020-09-14,ALGOMA DISTRICT,2226.0,0,29,0,0.0,0.0
